3.074882507324218750e+00
2.810367584228515625e+00
1.213894844055175781e+00
-8.987169265747070312e-01
5.179861068725585938e+00
8.214975357055664062e+00
1.015603256225585938e+01
1.396101188659667969e+01
1.804611206054687500e+01
1.698315620422363281e+01
1.596557807922363281e+01
1.498766326904296875e+01
1.516105651855468750e+01
1.405564880371093750e+01
1.618319129943847656e+01
1.536786651611328125e+01
1.408973121643066406e+01
1.307589340209960938e+01
1.315842437744140625e+01
1.321822357177734375e+01
1.391120719909667969e+01
1.319678115844726562e+01
1.212304687500000000e+01
9.307533264160156250e+00
1.012207794189453125e+01
1.035222625732421875e+01
1.151309967041015625e+01
1.371522235870361328e+01
1.489323806762695312e+01
1.605702209472656250e+01
1.578685569763183594e+01
1.544573020935058594e+01
1.480735015869140625e+01
1.363007926940917969e+01
1.334352588653564453e+01
1.535773468017578125e+01
1.369101142883300781e+01
1.193818378448486328e+01
1.067440986633300781e+01
9.082399368286132812e+00
5.813307762145996094e+00
4.292285919189453125e+00
1.650380134582519531e+00
2.055590629577636719e+00
2.083242416381835938e+00
6.607637405395507812e+00
8.673765182495117188e+00
9.463039398193359375e+00
1.112883949279785156e+01
1.201447582244873047e+01
1.459418773651123047e+01
1.691416168212890625e+01
1.711933898925781250e+01
1.682008934020996094e+01
1.771276283264160156e+01
1.702555465698242188e+01
1.571568679809570312e+01
1.457543945312500000e+01
1.401511764526367188e+01
1.358634376525878906e+01
1.136592006683349609e+01
8.575093269348144531e+00
7.363554477691650391e+00
4.338130950927734375e+00
2.558020591735839844e+00
4.400664329528808594e+00
4.926666259765625000e+00
8.591156005859375000e+00
1.274671459197998047e+01
1.390385627746582031e+01
1.485326576232910156e+01
1.687836265563964844e+01
1.551940917968750000e+01
1.372636604309082031e+01
1.072141933441162109e+01
1.385221099853515625e+01
1.515508651733398438e+01
1.362637805938720703e+01
1.745502090454101562e+01
1.710181045532226562e+01
1.346962642669677734e+01
1.406138896942138672e+01
1.361880779266357422e+01
1.433202171325683594e+01
1.433025264739990234e+01
1.401399421691894531e+01
1.420697402954101562e+01
1.296281337738037109e+01
1.150134086608886719e+01
4.724583625793457031e+00
2.564058303833007812e-01
2.756239891052246094e+00
8.079799652099609375e+00
1.306890106201171875e+01
1.413365459442138672e+01
1.426271343231201172e+01
1.339065742492675781e+01
1.260913658142089844e+01
1.354341983795166016e+01
1.303358650207519531e+01
1.365901660919189453e+01
1.315915870666503906e+01
1.345459365844726562e+01
1.329218006134033203e+01
1.341788864135742188e+01
1.455676651000976562e+01
1.414185714721679688e+01
1.363085365295410156e+01
1.548061943054199219e+01
1.609600639343261719e+01
1.617448043823242188e+01
1.364456462860107422e+01
8.206339836120605469e+00
6.514223098754882812e+00
6.355401039123535156e+00
7.152462959289550781e+00
9.507042884826660156e+00
9.666790008544921875e+00
9.610366821289062500e+00
1.055136585235595703e+01
8.649513244628906250e+00
8.405863761901855469e+00
8.478010177612304688e+00
8.184394836425781250e+00
7.009618759155273438e+00
8.352956771850585938e+00
9.054048538208007812e+00
8.591775894165039062e+00
1.065872859954833984e+01
1.009132289886474609e+01
1.017931461334228516e+01
9.141130447387695312e+00
8.869848251342773438e+00
8.523073196411132812e+00
